Round: 1,Round: 2,Election,Round: 3,Round: 4,Round: 5,Round: 6,Round: 7,pyrankvote_winner,filename
"[{'candidate_5': '803'}, {'candidate_1': '751'}, {'candidate_4': '706'}, {'candidate_3': '683'}, {'candidate_2': '577'}]","[{'candidate_4': '929'}, {'candidate_5': '892'}, {'candidate_1': '860'}, {'candidate_3': '839'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-01_5cands_0.10400000000000001noise.csv,"[{'candidate_5': ' 1219'}, {'candidate_4': ' 1191'}, {'candidate_1': ' 1110'}, {'candidate_3': '0'}, {'candidate_2': '0'}]","[{'candidate_5': ' 1873'}, {'candidate_4': ' 1647'}, {'candidate_1': '0'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,[<Candidate('candidate_5')>],election_01-22-2021_21-11-01_5cands_0.10400000000000001noise.csv
"[{'candidate_5': '689'}, {'candidate_1': '601'}, {'candidate_4': '572'}, {'candidate_3': '565'}, {'candidate_2': '542'}]","[{'candidate_5': '829'}, {'candidate_3': '734'}, {'candidate_1': '713'}, {'candidate_4': '693'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-01_5cands_0.11200000000000002noise.csv,"[{'candidate_5': ' 1051'}, {'candidate_1': '981'}, {'candidate_3': '937'}, {'candidate_4': '0'}, {'candidate_2': '0'}]","[{'candidate_5': ' 1521'}, {'candidate_1': ' 1448'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,,[<Candidate('candidate_5')>],election_01-22-2021_21-11-01_5cands_0.11200000000000002noise.csv
"[{'candidate_2': '23228'}, {'candidate_3': '16109'}, {'candidate_1': '10131'}]","[{'candidate_2': '28222'}, {'candidate_3': '21246'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-02_3cands_0.18999999999999997noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-02_3cands_0.18999999999999997noise.csv
"[{'candidate_1': '17192'}, {'candidate_3': '16248'}, {'candidate_2': '12454'}]","[{'candidate_3': '24418'}, {'candidate_1': '21476'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-02_3cands_0.24666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-02_3cands_0.24666666666666667noise.csv
"[{'candidate_1': ' 5735'}, {'candidate_2': ' 4550'}, {'candidate_3': ' 2895'}]","[{'candidate_1': ' 7240'}, {'candidate_2': ' 5940'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-02_3cands_0.24noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-02_3cands_0.24noise.csv
"[{'candidate_2': ' 9212'}, {'candidate_3': ' 7634'}, {'candidate_1': ' 6663'}]","[{'candidate_2': '12556'}, {'candidate_3': '10953'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-02_3cands_0.27noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-02_3cands_0.27noise.csv
"[{'candidate_1': ' 2480'}, {'candidate_3': ' 2264'}, {'candidate_2': ' 2119'}, {'candidate_4': ' 2081'}]","[{'candidate_3': ' 3024'}, {'candidate_1': ' 2964'}, {'candidate_2': ' 2956'}, {'candidate_4': '0'}]",election_01-22-2021_21-11-02_4cands_0.1575noise.csv,"[{'candidate_1': ' 4601'}, {'candidate_3': ' 4343'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-02_4cands_0.1575noise.csv
"[{'candidate_2': ' 5559'}, {'candidate_3': ' 5407'}, {'candidate_4': ' 4751'}, {'candidate_1': ' 4007'}]","[{'candidate_2': ' 6910'}, {'candidate_4': ' 6589'}, {'candidate_3': ' 6225'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-02_4cands_0.1625noise.csv,"[{'candidate_4': '10363'}, {'candidate_2': ' 9361'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-02_4cands_0.1625noise.csv
"[{'candidate_3': '559'}, {'candidate_4': '551'}, {'candidate_2': '439'}, {'candidate_1': '376'}]","[{'candidate_4': '693'}, {'candidate_3': '688'}, {'candidate_2': '544'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-02_4cands_0.185noise.csv,"[{'candidate_4': ' 1001'}, {'candidate_3': '924'}, {'candidate_2': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-02_4cands_0.185noise.csv
"[{'candidate_4': ' 2061'}, {'candidate_1': ' 2027'}, {'candidate_5': ' 1835'}, {'candidate_2': ' 1754'}, {'candidate_3': ' 1609'}]","[{'candidate_4': ' 2594'}, {'candidate_1': ' 2398'}, {'candidate_5': ' 2217'}, {'candidate_2': ' 2077'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-02_5cands_0.10200000000000001noise.csv,"[{'candidate_4': ' 3385'}, {'candidate_1': ' 3115'}, {'candidate_5': ' 2786'}, {'candidate_2': '0'}, {'candidate_3': '0'}]","[{'candidate_4': ' 4797'}, {'candidate_1': ' 4489'}, {'candidate_5': '0'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-02_5cands_0.10200000000000001noise.csv
"[{'candidate_2': ' 8219'}, {'candidate_5': ' 7634'}, {'candidate_3': ' 7544'}, {'candidate_1': ' 7247'}, {'candidate_4': ' 6569'}]","[{'candidate_2': '10251'}, {'candidate_1': ' 9280'}, {'candidate_5': ' 8852'}, {'candidate_3': ' 8830'}, {'candidate_4': '0'}]",election_01-22-2021_21-11-02_5cands_0.186noise.csv,"[{'candidate_2': '13517'}, {'candidate_1': '12017'}, {'candidate_5': '11679'}, {'candidate_3': '0'}, {'candidate_4': '0'}]","[{'candidate_2': '19214'}, {'candidate_1': '17999'}, {'candidate_5': '0'}, {'candidate_3': '0'}, {'candidate_4': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-02_5cands_0.186noise.csv
"[{'candidate_2': ' 2957'}, {'candidate_1': ' 2726'}, {'candidate_3': '961'}]","[{'candidate_2': ' 3492'}, {'candidate_1': ' 3152'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-03_3cands_0.17333333333333334noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-03_3cands_0.17333333333333334noise.csv
"[{'candidate_1': '14096'}, {'candidate_3': '12441'}, {'candidate_2': '10234'}]","[{'candidate_1': '19189'}, {'candidate_3': '17582'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-03_3cands_0.22999999999999998noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-03_3cands_0.22999999999999998noise.csv
"[{'candidate_3': '10851'}, {'candidate_1': ' 9877'}, {'candidate_2': ' 6803'}]","[{'candidate_3': '14117'}, {'candidate_1': '13414'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-03_3cands_0.24333333333333332noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-03_3cands_0.24333333333333332noise.csv
"[{'candidate_3': ' 3443'}, {'candidate_2': ' 3252'}, {'candidate_1': ' 3162'}]","[{'candidate_2': ' 5155'}, {'candidate_3': ' 4702'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-03_3cands_0.26666666666666666noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-03_3cands_0.26666666666666666noise.csv
"[{'candidate_3': ' 2556'}, {'candidate_1': ' 1554'}, {'candidate_2': ' 1016'}]","[{'candidate_3': ' 2840'}, {'candidate_1': ' 2286'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-03_3cands_0.2733333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-03_3cands_0.2733333333333333noise.csv
"[{'candidate_2': '15417'}, {'candidate_1': '13644'}, {'candidate_3': '11807'}]","[{'candidate_1': '21282'}, {'candidate_2': '19586'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-03_3cands_0.29333333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-03_3cands_0.29333333333333333noise.csv
"[{'candidate_1': ' 9247'}, {'candidate_4': ' 8807'}, {'candidate_3': ' 8616'}, {'candidate_2': ' 7375'}]","[{'candidate_4': '11816'}, {'candidate_1': '11677'}, {'candidate_3': '10552'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-03_4cands_0.135noise.csv,"[{'candidate_4': '17886'}, {'candidate_1': '16159'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-03_4cands_0.135noise.csv
"[{'candidate_3': ' 6977'}, {'candidate_2': ' 6960'}, {'candidate_5': ' 6950'}, {'candidate_4': ' 6660'}, {'candidate_1': ' 6557'}]","[{'candidate_2': ' 8890'}, {'candidate_5': ' 8864'}, {'candidate_4': ' 8220'}, {'candidate_3': ' 8130'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-03_5cands_0.176noise.csv,"[{'candidate_4': '11419'}, {'candidate_2': '11370'}, {'candidate_5': '11315'}, {'candidate_3': '0'}, {'candidate_1': '0'}]","[{'candidate_2': '17370'}, {'candidate_4': '16734'}, {'candidate_5': '0'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-03_5cands_0.176noise.csv
"[{'candidate_2': ' 6846'}, {'candidate_1': ' 4676'}, {'candidate_3': ' 3527'}]","[{'candidate_2': ' 9393'}, {'candidate_1': ' 5656'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-04_3cands_0.18000000000000002noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-04_3cands_0.18000000000000002noise.csv
"[{'candidate_1': ' 9866'}, {'candidate_3': ' 7076'}, {'candidate_2': ' 5557'}]","[{'candidate_1': '11692'}, {'candidate_3': '10807'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-04_3cands_0.21noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-04_3cands_0.21noise.csv
"[{'candidate_3': '13586'}, {'candidate_2': '11570'}, {'candidate_1': ' 6674'}]","[{'candidate_3': '17394'}, {'candidate_2': '14436'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-04_3cands_0.22999999999999998noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-04_3cands_0.22999999999999998noise.csv
"[{'candidate_2': ' 4324'}, {'candidate_3': ' 2641'}, {'candidate_1': ' 1952'}]","[{'candidate_2': ' 5332'}, {'candidate_3': ' 3585'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-04_3cands_0.22noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-04_3cands_0.22noise.csv
"[{'candidate_2': '23206'}, {'candidate_3': '16010'}, {'candidate_1': ' 9685'}]","[{'candidate_2': '28284'}, {'candidate_3': '20617'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-04_3cands_0.24noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-04_3cands_0.24noise.csv
"[{'candidate_2': '14573'}, {'candidate_1': '12523'}, {'candidate_3': '11883'}]","[{'candidate_1': '19865'}, {'candidate_2': '19114'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-04_3cands_0.3133333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-04_3cands_0.3133333333333333noise.csv
"[{'candidate_1': ' 9513'}, {'candidate_2': ' 8839'}, {'candidate_3': ' 7198'}]","[{'candidate_2': '13539'}, {'candidate_1': '12011'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-04_3cands_0.3233333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-04_3cands_0.3233333333333333noise.csv
"[{'candidate_4': ' 9448'}, {'candidate_2': ' 8830'}, {'candidate_1': ' 8047'}, {'candidate_3': ' 7248'}]","[{'candidate_4': '11375'}, {'candidate_1': '11110'}, {'candidate_2': '11088'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-04_4cands_0.15noise.csv,"[{'candidate_4': '17248'}, {'candidate_1': '16325'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-04_4cands_0.15noise.csv
"[{'candidate_3': ' 4401'}, {'candidate_2': ' 3511'}, {'candidate_1': ' 3329'}]","[{'candidate_3': ' 6629'}, {'candidate_2': ' 4612'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-05_3cands_0.17noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-05_3cands_0.17noise.csv
"[{'candidate_2': ' 8442'}, {'candidate_3': ' 8410'}, {'candidate_1': ' 8154'}]","[{'candidate_3': '12733'}, {'candidate_2': '12273'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-05_3cands_0.3233333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-05_3cands_0.3233333333333333noise.csv
"[{'candidate_1': '14473'}, {'candidate_2': '13454'}, {'candidate_3': '11130'}]","[{'candidate_2': '20348'}, {'candidate_1': '18709'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-05_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-05_3cands_0.33noise.csv
"[{'candidate_3': ' 2431'}, {'candidate_4': ' 2396'}, {'candidate_1': ' 2041'}, {'candidate_2': ' 1958'}]","[{'candidate_1': ' 2953'}, {'candidate_3': ' 2950'}, {'candidate_4': ' 2923'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-05_4cands_0.1675noise.csv,"[{'candidate_3': ' 4499'}, {'candidate_1': ' 4327'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-05_4cands_0.1675noise.csv
"[{'candidate_2': '11075'}, {'candidate_3': '10433'}, {'candidate_4': '10014'}, {'candidate_1': ' 9030'}]","[{'candidate_2': '14257'}, {'candidate_4': '13509'}, {'candidate_3': '12786'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-05_4cands_0.185noise.csv,"[{'candidate_2': '20464'}, {'candidate_4': '20088'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-05_4cands_0.185noise.csv
"[{'candidate_3': ' 2088'}, {'candidate_1': ' 1820'}, {'candidate_2': ' 1486'}, {'candidate_4': ' 1304'}]","[{'candidate_3': ' 2409'}, {'candidate_1': ' 2355'}, {'candidate_2': ' 1934'}, {'candidate_4': '0'}]",election_01-22-2021_21-11-05_4cands_0.235noise.csv,"[{'candidate_1': ' 3384'}, {'candidate_3': ' 3314'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-05_4cands_0.235noise.csv
"[{'candidate_3': ' 6241'}, {'candidate_1': ' 6193'}, {'candidate_2': ' 6177'}, {'candidate_4': ' 5725'}, {'candidate_5': ' 5460'}]","[{'candidate_3': ' 7766'}, {'candidate_2': ' 7704'}, {'candidate_1': ' 7347'}, {'candidate_4': ' 6979'}, {'candidate_5': '0'}]",election_01-22-2021_21-11-05_5cands_0.128noise.csv,"[{'candidate_2': '10316'}, {'candidate_3': '10227'}, {'candidate_1': ' 9253'}, {'candidate_4': '0'}, {'candidate_5': '0'}]","[{'candidate_2': '15002'}, {'candidate_3': '14794'}, {'candidate_1': '0'}, {'candidate_4': '0'}, {'candidate_5': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-05_5cands_0.128noise.csv
"[{'candidate_1': ' 4893'}, {'candidate_3': ' 4396'}, {'candidate_4': ' 4216'}, {'candidate_2': ' 4008'}, {'candidate_5': ' 4003'}]","[{'candidate_1': ' 5927'}, {'candidate_4': ' 5247'}, {'candidate_2': ' 5195'}, {'candidate_3': ' 5147'}, {'candidate_5': '0'}]",election_01-22-2021_21-11-05_5cands_0.12noise.csv,"[{'candidate_1': ' 7738'}, {'candidate_4': ' 6961'}, {'candidate_2': ' 6817'}, {'candidate_3': '0'}, {'candidate_5': '0'}]","[{'candidate_1': '10906'}, {'candidate_4': '10610'}, {'candidate_2': '0'}, {'candidate_3': '0'}, {'candidate_5': '0'}]",,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-05_5cands_0.12noise.csv
"[{'candidate_3': '10122'}, {'candidate_1': ' 9448'}, {'candidate_2': ' 8573'}, {'candidate_4': ' 8436'}, {'candidate_5': ' 8065'}]","[{'candidate_3': '12562'}, {'candidate_1': '11611'}, {'candidate_2': '10319'}, {'candidate_4': '10152'}, {'candidate_5': '0'}]",election_01-22-2021_21-11-05_5cands_0.148noise.csv,"[{'candidate_3': '15533'}, {'candidate_1': '15491'}, {'candidate_2': '13620'}, {'candidate_4': '0'}, {'candidate_5': '0'}]","[{'candidate_1': '22770'}, {'candidate_3': '21874'}, {'candidate_2': '0'}, {'candidate_4': '0'}, {'candidate_5': '0'}]",,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-05_5cands_0.148noise.csv
"[{'candidate_2': ' 2131'}, {'candidate_3': ' 1135'}, {'candidate_1': '816'}]",,election_01-22-2021_21-11-06_3cands_0.18666666666666668noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-06_3cands_0.18666666666666668noise.csv
"[{'candidate_3': '15826'}, {'candidate_2': '15042'}, {'candidate_1': '13590'}]","[{'candidate_3': '23951'}, {'candidate_2': '20507'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-06_3cands_0.21666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-06_3cands_0.21666666666666667noise.csv
"[{'candidate_1': '10334'}, {'candidate_2': ' 6943'}, {'candidate_3': ' 6425'}]","[{'candidate_1': '12805'}, {'candidate_2': '10897'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-06_3cands_0.26noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-06_3cands_0.26noise.csv
"[{'candidate_3': ' 5933'}, {'candidate_1': ' 5126'}, {'candidate_2': ' 3883'}]","[{'candidate_3': ' 7661'}, {'candidate_1': ' 7281'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-06_3cands_0.27666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-06_3cands_0.27666666666666667noise.csv
"[{'candidate_1': '15644'}, {'candidate_2': '14292'}, {'candidate_3': ' 9862'}]","[{'candidate_1': '21739'}, {'candidate_2': '18059'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-06_3cands_0.29333333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-06_3cands_0.29333333333333333noise.csv
"[{'candidate_4': ' 6643'}, {'candidate_2': ' 6513'}, {'candidate_1': ' 6399'}, {'candidate_3': ' 5935'}]","[{'candidate_4': ' 9186'}, {'candidate_1': ' 8879'}, {'candidate_2': ' 7425'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-06_4cands_0.165noise.csv,"[{'candidate_1': '12824'}, {'candidate_4': '12666'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-06_4cands_0.165noise.csv
"[{'candidate_2': '12276'}, {'candidate_3': '10714'}, {'candidate_4': '10419'}, {'candidate_1': ' 9674'}]","[{'candidate_2': '15104'}, {'candidate_4': '14421'}, {'candidate_3': '13558'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-06_4cands_0.1775noise.csv,"[{'candidate_2': '22475'}, {'candidate_4': '20608'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-06_4cands_0.1775noise.csv
"[{'candidate_4': ' 8079'}, {'candidate_1': ' 7339'}, {'candidate_2': ' 5629'}, {'candidate_3': ' 5288'}]","[{'candidate_4': '10229'}, {'candidate_1': ' 8679'}, {'candidate_2': ' 7427'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-06_4cands_0.22noise.csv,"[{'candidate_4': '13730'}, {'candidate_1': '12605'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-06_4cands_0.22noise.csv
"[{'candidate_3': '823'}, {'candidate_2': '808'}, {'candidate_1': '484'}]","[{'candidate_2': ' 1162'}, {'candidate_3': '953'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-07_3cands_0.17333333333333334noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-07_3cands_0.17333333333333334noise.csv
"[{'candidate_1': ' 6827'}, {'candidate_2': ' 5457'}, {'candidate_3': ' 5161'}]","[{'candidate_1': ' 9421'}, {'candidate_2': ' 8024'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-07_3cands_0.20666666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-07_3cands_0.20666666666666667noise.csv
"[{'candidate_2': '21931'}, {'candidate_1': '17287'}, {'candidate_3': ' 9028'}]","[{'candidate_2': '25448'}, {'candidate_1': '22798'}, {'candidate_3': '0'}]",election_01-22-2021_21-11-07_3cands_0.21666666666666667noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-07_3cands_0.21666666666666667noise.csv
"[{'candidate_3': ' 3838'}, {'candidate_2': ' 2793'}, {'candidate_1': ' 1898'}]","[{'candidate_3': ' 4956'}, {'candidate_2': ' 3573'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-07_3cands_0.21noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-07_3cands_0.21noise.csv
"[{'candidate_2': ' 1413'}, {'candidate_3': ' 1134'}, {'candidate_1': '918'}]","[{'candidate_2': ' 1889'}, {'candidate_3': ' 1576'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-07_3cands_0.23666666666666666noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-11-07_3cands_0.23666666666666666noise.csv
"[{'candidate_1': '18890'}, {'candidate_3': '18391'}, {'candidate_2': ' 8323'}]","[{'candidate_1': '22876'}, {'candidate_3': '22728'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-07_3cands_0.24333333333333332noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-11-07_3cands_0.24333333333333332noise.csv
"[{'candidate_3': '14365'}, {'candidate_1': '12701'}, {'candidate_2': '11342'}]","[{'candidate_3': '21311'}, {'candidate_1': '17097'}, {'candidate_2': '0'}]",election_01-22-2021_21-11-07_3cands_0.25333333333333335noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-07_3cands_0.25333333333333335noise.csv
"[{'candidate_2': '14614'}, {'candidate_3': '12537'}, {'candidate_4': '11785'}, {'candidate_1': '10087'}]","[{'candidate_2': '17851'}, {'candidate_3': '16300'}, {'candidate_4': '14872'}, {'candidate_1': '0'}]",election_01-22-2021_21-11-07_4cands_0.1275noise.csv,"[{'candidate_3': '25303'}, {'candidate_2': '23720'}, {'candidate_4': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-11-07_4cands_0.1275noise.csv
"[{'candidate_2': ' 1328'}, {'candidate_4': ' 1308'}, {'candidate_1': ' 1268'}, {'candidate_3': ' 1217'}, {'candidate_5': ' 1070'}]","[{'candidate_2': ' 1589'}, {'candidate_4': ' 1564'}, {'candidate_3': ' 1532'}, {'candidate_1': ' 1506'}, {'candidate_5': '0'}]",election_01-22-2021_21-11-07_5cands_0.188noise.csv,"[{'candidate_4': ' 2119'}, {'candidate_3': ' 2052'}, {'candidate_2': ' 2020'}, {'candidate_1': '0'}, {'candidate_5': '0'}]","[{'candidate_4': ' 3105'}, {'candidate_3': ' 3086'}, {'candidate_2': '0'}, {'candidate_1': '0'}, {'candidate_5': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-11-07_5cands_0.188noise.csv
