ballot_id,rank,choice
621087,2,Joseph M. Maestas
621087,3,Peter N. Ives
621087,4,Kate I. Noble
621087,5,Ronald S. Trujillo
621087,6,$UNDERVOTE
983213,1,Alan Webber
983213,2,Joseph M. Maestas
983213,3,Kate I. Noble
983213,4,Peter N. Ives
983213,5,Ronald S. Trujillo
983213,6,$UNDERVOTE
486590,1,Alan Webber
486590,2,Ronald S. Trujillo
486590,3,Joseph M. Maestas
486590,4,$UNDERVOTE
486590,5,$UNDERVOTE
486590,6,$UNDERVOTE
816496,1,Alan Webber
816496,2,Kate I. Noble
816496,3,Peter N. Ives
816496,4,Joseph M. Maestas
816496,5,Ronald S. Trujillo
816496,6,$UNDERVOTE
992409,1,Alan Webber
992409,2,Joseph M. Maestas
992409,3,$UNDERVOTE
992409,4,$UNDERVOTE
992409,5,$UNDERVOTE
992409,6,$UNDERVOTE
562153,1,Alan Webber
562153,2,Kate I. Noble
562153,3,Joseph M. Maestas
562153,4,Ronald S. Trujillo
562153,5,Peter N. Ives
562153,6,$UNDERVOTE
600819,1,Alan Webber
600819,2,Kate I. Noble
600819,3,$UNDERVOTE
600819,4,$UNDERVOTE
600819,5,$UNDERVOTE
600819,6,$UNDERVOTE
331200,1,Alan Webber
331200,2,Kate I. Noble
331200,3,Peter N. Ives
331200,4,Joseph M. Maestas
331200,5,Ronald S. Trujillo
331200,6,$UNDERVOTE
513781,1,Kate I. Noble
513781,2,Joseph M. Maestas
513781,3,Alan Webber
513781,4,Peter N. Ives
513781,5,Ronald S. Trujillo
513781,6,$UNDERVOTE
102928,1,Alan Webber
102928,2,$UNDERVOTE
102928,3,$UNDERVOTE
102928,4,$UNDERVOTE
102928,5,$UNDERVOTE
102928,6,$UNDERVOTE
384949,1,Alan Webber
384949,2,Kate I. Noble
384949,3,Peter N. Ives
384949,4,Joseph M. Maestas
384949,5,Ronald S. Trujillo
384949,6,$UNDERVOTE
5629,1,Ronald S. Trujillo
5629,2,Kate I. Noble
5629,3,Joseph M. Maestas
5629,4,Peter N. Ives
5629,5,Alan Webber
5629,6,$UNDERVOTE
1953,1,Joseph M. Maestas
1953,2,Alan Webber
1953,3,$UNDERVOTE
1953,4,$UNDERVOTE
1953,5,$UNDERVOTE
1953,6,$UNDERVOTE
567770,1,Ronald S. Trujillo
567770,2,$UNDERVOTE
567770,3,$UNDERVOTE
567770,4,$UNDERVOTE
567770,5,$UNDERVOTE
567770,6,$UNDERVOTE
563470,1,Alan Webber
563470,2,Kate I. Noble
563470,3,Peter N. Ives
563470,4,$UNDERVOTE
563470,5,$UNDERVOTE
563470,6,$UNDERVOTE
659838,1,Alan Webber
659838,2,Kate I. Noble
659838,3,Joseph M. Maestas
659838,4,Ronald S. Trujillo
659838,5,Peter N. Ives
659838,6,$UNDERVOTE
115660,1,Alan Webber
115660,2,Kate I. Noble
115660,3,Joseph M. Maestas
115660,4,Peter N. Ives
115660,5,Ronald S. Trujillo
115660,6,$UNDERVOTE
564239,1,Alan Webber
564239,2,Kate I. Noble
564239,3,Joseph M. Maestas
564239,4,$UNDERVOTE
564239,5,$UNDERVOTE
564239,6,$UNDERVOTE
174670,1,Ronald S. Trujillo
174670,2,Alan Webber
174670,3,Kate I. Noble
174670,4,Joseph M. Maestas
174670,5,Peter N. Ives
174670,6,$UNDERVOTE
351076,1,Alan Webber
351076,2,Kate I. Noble
351076,3,Peter N. Ives
351076,4,$UNDERVOTE
351076,5,$UNDERVOTE
351076,6,$UNDERVOTE
638052,1,Kate I. Noble
638052,2,Alan Webber
638052,3,Joseph M. Maestas
638052,4,Peter N. Ives
638052,5,Ronald S. Trujillo
638052,6,$UNDERVOTE
223957,1,Alan Webber
223957,2,Peter N. Ives
223957,3,Joseph M. Maestas
223957,4,Ronald S. Trujillo
223957,5,Kate I. Noble
223957,6,$UNDERVOTE
190020,1,Kate I. Noble
190020,2,Alan Webber
190020,3,Joseph M. Maestas
190020,4,Peter N. Ives
190020,5,Ronald S. Trujillo
190020,6,$UNDERVOTE
886314,1,Alan Webber
886314,2,Kate I. Noble
886314,3,Peter N. Ives
886314,4,Joseph M. Maestas
886314,5,Ronald S. Trujillo
886314,6,$UNDERVOTE
200548,1,Kate I. Noble
200548,2,Alan Webber
200548,3,$UNDERVOTE
200548,4,$UNDERVOTE
200548,5,$UNDERVOTE
200548,6,$UNDERVOTE
942960,1,Ronald S. Trujillo
942960,2,$UNDERVOTE
942960,3,$UNDERVOTE
942960,4,$UNDERVOTE
942960,5,$UNDERVOTE
942960,6,$UNDERVOTE
658449,1,Peter N. Ives
658449,2,Alan Webber
658449,3,Joseph M. Maestas
658449,4,Kate I. Noble
658449,5,Ronald S. Trujillo
658449,6,$UNDERVOTE
521797,1,Alan Webber
521797,2,Kate I. Noble
521797,3,Joseph M. Maestas
521797,4,$UNDERVOTE
521797,5,$UNDERVOTE
521797,6,$UNDERVOTE
312210,1,Ronald S. Trujillo
312210,2,Alan Webber
312210,3,Joseph M. Maestas
312210,4,Peter N. Ives
312210,5,Kate I. Noble
312210,6,$UNDERVOTE
700830,1,Kate I. Noble
700830,2,Joseph M. Maestas
700830,3,Alan Webber
700830,4,Ronald S. Trujillo
700830,5,Peter N. Ives
700830,6,$UNDERVOTE
834973,1,Kate I. Noble
834973,2,Joseph M. Maestas
834973,3,Alan Webber
834973,4,$UNDERVOTE
834973,5,$UNDERVOTE
834973,6,$UNDERVOTE
132900,1,Kate I. Noble
132900,2,Alan Webber
132900,3,Peter N. Ives
132900,4,Joseph M. Maestas
132900,5,Ronald S. Trujillo
132900,6,$UNDERVOTE
952478,1,Alan Webber
952478,2,Ronald S. Trujillo
952478,3,Joseph M. Maestas
952478,4,Kate I. Noble
952478,5,Peter N. Ives
952478,6,$UNDERVOTE
333333,1,Ronald S. Trujillo
333333,2,Peter N. Ives
333333,3,Alan Webber
333333,4,Kate I. Noble
333333,5,Joseph M. Maestas
333333,6,$UNDERVOTE
876078,1,Alan Webber
876078,2,Kate I. Noble
876078,3,$UNDERVOTE
876078,4,$UNDERVOTE
876078,5,$UNDERVOTE
876078,6,$UNDERVOTE
21585,1,Kate I. Noble
21585,2,Alan Webber
21585,3,$UNDERVOTE
21585,4,$UNDERVOTE
21585,5,$UNDERVOTE
21585,6,$UNDERVOTE
983359,1,Kate I. Noble
983359,2,Joseph M. Maestas
983359,3,Peter N. Ives
983359,4,Ronald S. Trujillo
983359,5,$UNDERVOTE
983359,6,$UNDERVOTE
834139,1,Alan Webber
834139,2,Kate I. Noble
834139,3,Joseph M. Maestas
834139,4,$UNDERVOTE
834139,5,$UNDERVOTE
834139,6,$UNDERVOTE
405397,1,Alan Webber
405397,2,Peter N. Ives
405397,3,Joseph M. Maestas
405397,4,Ronald S. Trujillo
405397,5,Kate I. Noble
405397,6,$UNDERVOTE
743497,1,Kate I. Noble
743497,2,Alan Webber
743497,3,Peter N. Ives
743497,4,$UNDERVOTE
743497,5,$UNDERVOTE
743497,6,$UNDERVOTE
241260,1,Alan Webber
241260,2,Kate I. Noble
241260,3,Joseph M. Maestas
241260,4,$UNDERVOTE
241260,5,$UNDERVOTE
241260,6,$UNDERVOTE
345479,1,Alan Webber
345479,2,Peter N. Ives
345479,3,Joseph M. Maestas
345479,4,Kate I. Noble
345479,5,Ronald S. Trujillo
345479,6,$UNDERVOTE
261597,1,Kate I. Noble
261597,2,Peter N. Ives
261597,3,Alan Webber
261597,4,Joseph M. Maestas
261597,5,Ronald S. Trujillo
261597,6,$UNDERVOTE
425960,1,Alan Webber
425960,2,Peter N. Ives
425960,3,Kate I. Noble
425960,4,Joseph M. Maestas
425960,5,Ronald S. Trujillo
425960,6,$UNDERVOTE
138226,1,Kate I. Noble
138226,2,Alan Webber
138226,3,Peter N. Ives
138226,4,$UNDERVOTE
138226,5,$UNDERVOTE
138226,6,$UNDERVOTE
430801,1,Kate I. Noble
430801,2,Alan Webber
430801,3,Peter N. Ives
430801,4,$UNDERVOTE
430801,5,$UNDERVOTE
430801,6,$UNDERVOTE
357893,1,Alan Webber
357893,2,Joseph M. Maestas
357893,3,Peter N. Ives
357893,4,$UNDERVOTE
357893,5,$UNDERVOTE
357893,6,$UNDERVOTE
703462,1,Joseph M. Maestas
703462,2,Peter N. Ives
703462,3,Alan Webber
703462,4,Kate I. Noble
703462,5,Ronald S. Trujillo
703462,6,$UNDERVOTE
921605,1,Peter N. Ives
921605,2,Alan Webber
921605,3,Kate I. Noble
921605,4,Joseph M. Maestas
921605,5,Ronald S. Trujillo
921605,6,$UNDERVOTE
939030,1,Kate I. Noble
939030,2,Joseph M. Maestas
939030,3,Ronald S. Trujillo
939030,4,Alan Webber
939030,5,Peter N. Ives
939030,6,$UNDERVOTE
430398,1,Alan Webber
430398,2,Kate I. Noble
430398,3,$UNDERVOTE
430398,4,$UNDERVOTE
430398,5,$UNDERVOTE
430398,6,$UNDERVOTE
917590,1,Alan Webber
917590,2,Joseph M. Maestas
917590,3,Kate I. Noble
917590,4,Peter N. Ives
917590,5,$UNDERVOTE
917590,6,$UNDERVOTE
735450,1,Alan Webber
735450,2,Ronald S. Trujillo
735450,3,Joseph M. Maestas
735450,4,Kate I. Noble
735450,5,Peter N. Ives
735450,6,$UNDERVOTE
90770,1,Alan Webber
90770,2,Peter N. Ives
90770,3,Joseph M. Maestas
90770,4,Kate I. Noble
90770,5,Ronald S. Trujillo
90770,6,$UNDERVOTE
761342,1,Peter N. Ives
761342,2,$UNDERVOTE
761342,3,$UNDERVOTE
761342,4,$UNDERVOTE
761342,5,$UNDERVOTE
761342,6,$UNDERVOTE
819028,1,Kate I. Noble
819028,2,Joseph M. Maestas
819028,3,Alan Webber
819028,4,Ronald S. Trujillo
819028,5,Peter N. Ives
819028,6,$UNDERVOTE
423993,1,Kate I. Noble
423993,2,Alan Webber
423993,3,Joseph M. Maestas
423993,4,Peter N. Ives
423993,5,Ronald S. Trujillo
423993,6,$UNDERVOTE
397874,1,Alan Webber
397874,2,Kate I. Noble
397874,3,Peter N. Ives
397874,4,Joseph M. Maestas
397874,5,Ronald S. Trujillo
397874,6,$UNDERVOTE
95045,1,Kate I. Noble
95045,2,Joseph M. Maestas
95045,3,Alan Webber
95045,4,Ronald S. Trujillo
95045,5,Peter N. Ives
95045,6,$UNDERVOTE
444748,1,Alan Webber
444748,2,Kate I. Noble
444748,3,Peter N. Ives
444748,4,$UNDERVOTE
444748,5,$UNDERVOTE
444748,6,$UNDERVOTE
863304,1,Alan Webber
863304,2,Joseph M. Maestas
863304,3,Kate I. Noble
863304,4,Peter N. Ives
863304,5,Ronald S. Trujillo
863304,6,$UNDERVOTE
258621,1,Joseph M. Maestas
258621,2,Ronald S. Trujillo
258621,3,Alan Webber
258621,4,Peter N. Ives
258621,5,Kate I. Noble
258621,6,$UNDERVOTE
453388,1,Kate I. Noble
453388,2,Alan Webber
453388,3,Peter N. Ives
453388,4,$UNDERVOTE
453388,5,$UNDERVOTE
453388,6,$UNDERVOTE
852649,1,Alan Webber
852649,2,Joseph M. Maestas
852649,3,Kate I. Noble
852649,4,Ronald S. Trujillo
852649,5,Peter N. Ives
852649,6,$UNDERVOTE
37054,1,Alan Webber
37054,2,Joseph M. Maestas
37054,3,Kate I. Noble
37054,4,Peter N. Ives
37054,5,$UNDERVOTE
37054,6,$UNDERVOTE
209048,1,Ronald S. Trujillo
209048,2,$UNDERVOTE
209048,3,$UNDERVOTE
209048,4,$UNDERVOTE
209048,5,$UNDERVOTE
209048,6,$UNDERVOTE
264250,1,Alan Webber
264250,2,Kate I. Noble
264250,3,Joseph M. Maestas
264250,4,Peter N. Ives
264250,5,Ronald S. Trujillo
264250,6,$UNDERVOTE
391418,1,Alan Webber
391418,2,Peter N. Ives
391418,3,$UNDERVOTE
391418,4,$UNDERVOTE
391418,5,$UNDERVOTE
391418,6,$UNDERVOTE
660992,1,Alan Webber
660992,2,Joseph M. Maestas
660992,3,Kate I. Noble
660992,4,Ronald S. Trujillo
660992,5,Peter N. Ives
660992,6,$UNDERVOTE
348885,1,Ronald S. Trujillo
348885,2,Joseph M. Maestas
348885,3,$UNDERVOTE
348885,4,$UNDERVOTE
348885,5,$UNDERVOTE
348885,6,$UNDERVOTE
99578,1,Joseph M. Maestas
99578,2,Alan Webber
99578,3,Ronald S. Trujillo
99578,4,Peter N. Ives
99578,5,Kate I. Noble
99578,6,$UNDERVOTE
807519,1,Alan Webber
807519,2,$OVERVOTE
807519,3,$UNDERVOTE
807519,4,$UNDERVOTE
807519,5,$UNDERVOTE
807519,6,$UNDERVOTE
73642,1,Ronald S. Trujillo
73642,2,Joseph M. Maestas
73642,3,Peter N. Ives
73642,4,Kate I. Noble
73642,5,Alan Webber
73642,6,$UNDERVOTE
905072,1,Alan Webber
905072,2,Kate I. Noble
905072,3,Joseph M. Maestas
905072,4,Peter N. Ives
905072,5,Ronald S. Trujillo
905072,6,$UNDERVOTE
13814,1,Kate I. Noble
13814,2,Peter N. Ives
13814,3,Ronald S. Trujillo
13814,4,Joseph M. Maestas
13814,5,Alan Webber
13814,6,$UNDERVOTE
998872,1,Kate I. Noble
998872,2,Alan Webber
998872,3,Peter N. Ives
998872,4,$UNDERVOTE
998872,5,$UNDERVOTE
998872,6,$UNDERVOTE
420259,1,Kate I. Noble
420259,2,Alan Webber
420259,3,Joseph M. Maestas
420259,4,Peter N. Ives
420259,5,Ronald S. Trujillo
420259,6,$UNDERVOTE
753659,1,Alan Webber
753659,2,Joseph M. Maestas
753659,3,Peter N. Ives
753659,4,$UNDERVOTE
753659,5,$UNDERVOTE
753659,6,$UNDERVOTE
504787,1,Kate I. Noble
504787,2,Alan Webber
504787,3,Peter N. Ives
504787,4,Joseph M. Maestas
504787,5,Ronald S. Trujillo
504787,6,$UNDERVOTE
154346,1,Alan Webber
154346,2,Kate I. Noble
154346,3,$UNDERVOTE
154346,4,$UNDERVOTE
154346,5,$UNDERVOTE
154346,6,$UNDERVOTE
475265,1,Kate I. Noble
475265,2,Joseph M. Maestas
475265,3,Peter N. Ives
475265,4,Alan Webber
475265,5,Ronald S. Trujillo
475265,6,$UNDERVOTE
366786,1,Kate I. Noble
366786,2,Alan Webber
366786,3,Peter N. Ives
366786,4,Joseph M. Maestas
366786,5,Ronald S. Trujillo
366786,6,$UNDERVOTE
237992,1,Alan Webber
237992,2,Kate I. Noble
237992,3,Peter N. Ives
237992,4,Joseph M. Maestas
237992,5,$UNDERVOTE
237992,6,$UNDERVOTE
713279,1,Alan Webber
713279,2,Peter N. Ives
713279,3,Joseph M. Maestas
713279,4,Ronald S. Trujillo
713279,5,Kate I. Noble
713279,6,$UNDERVOTE
124931,1,Alan Webber
124931,2,Peter N. Ives
124931,3,Kate I. Noble
124931,4,$UNDERVOTE
124931,5,$UNDERVOTE
124931,6,$UNDERVOTE
886282,1,Kate I. Noble
886282,2,Peter N. Ives
886282,3,Joseph M. Maestas
886282,4,Ronald S. Trujillo
886282,5,Alan Webber
886282,6,$UNDERVOTE
268047,1,Alan Webber
268047,2,Joseph M. Maestas
268047,3,Peter N. Ives
268047,4,Kate I. Noble
268047,5,$UNDERVOTE
268047,6,$UNDERVOTE
290406,1,Ronald S. Trujillo
290406,2,Peter N. Ives
290406,3,Kate I. Noble
290406,4,Alan Webber
290406,5,Joseph M. Maestas
290406,6,$UNDERVOTE
440590,1,Kate I. Noble
440590,2,$UNDERVOTE
440590,3,$UNDERVOTE
440590,4,$UNDERVOTE
440590,5,$UNDERVOTE
440590,6,$UNDERVOTE
149947,1,Peter N. Ives
149947,2,Joseph M. Maestas
149947,3,Ronald S. Trujillo
149947,4,Kate I. Noble
149947,5,$UNDERVOTE
149947,6,$UNDERVOTE
192691,1,Alan Webber
192691,2,Kate I. Noble
192691,3,Joseph M. Maestas
192691,4,Peter N. Ives
192691,5,Ronald S. Trujillo
192691,6,$UNDERVOTE
807083,1,Kate I. Noble
807083,2,Alan Webber
807083,3,Peter N. Ives
807083,4,Ronald S. Trujillo
807083,5,Joseph M. Maestas
807083,6,$UNDERVOTE
247293,1,Kate I. Noble
247293,2,Alan Webber
247293,3,$UNDERVOTE
247293,4,$UNDERVOTE
247293,5,$UNDERVOTE
247293,6,$UNDERVOTE
776545,1,Alan Webber
776545,2,Joseph M. Maestas
776545,3,Ronald S. Trujillo
776545,4,Kate I. Noble
776545,5,Peter N. Ives
776545,6,$UNDERVOTE
710493,1,Kate I. Noble
710493,2,Joseph M. Maestas
710493,3,Alan Webber
710493,4,Ronald S. Trujillo
710493,5,Peter N. Ives
710493,6,$UNDERVOTE
178336,1,Alan Webber
178336,2,$UNDERVOTE
178336,3,$UNDERVOTE
178336,4,$UNDERVOTE
178336,5,$UNDERVOTE
178336,6,$UNDERVOTE
675989,1,Alan Webber
675989,2,Joseph M. Maestas
675989,3,Kate I. Noble
675989,4,Peter N. Ives
675989,5,Ronald S. Trujillo
675989,6,$UNDERVOTE
564045,1,Joseph M. Maestas
564045,2,Ronald S. Trujillo
564045,3,$UNDERVOTE
564045,4,$UNDERVOTE
564045,5,$UNDERVOTE
564045,6,$UNDERVOTE
458605,1,Alan Webber
458605,2,$UNDERVOTE
458605,3,$UNDERVOTE
458605,4,$UNDERVOTE
458605,5,$UNDERVOTE
458605,6,$UNDERVOTE
822576,1,Alan Webber
822576,2,Kate I. Noble
822576,3,Peter N. Ives
822576,4,Joseph M. Maestas
822576,5,$UNDERVOTE
822576,6,$UNDERVOTE
636848,1,Alan Webber
636848,2,$UNDERVOTE
636848,3,$UNDERVOTE
636848,4,$UNDERVOTE
636848,5,$UNDERVOTE
636848,6,$UNDERVOTE
553073,1,Alan Webber
553073,2,Kate I. Noble
553073,3,Peter N. Ives
553073,4,Joseph M. Maestas
553073,5,Ronald S. Trujillo
553073,6,$UNDERVOTE
403269,1,Alan Webber
403269,2,Kate I. Noble
403269,3,Peter N. Ives
403269,4,Joseph M. Maestas
403269,5,Ronald S. Trujillo
403269,6,$UNDERVOTE
175517,1,Joseph M. Maestas
175517,2,Ronald S. Trujillo
175517,3,$UNDERVOTE
175517,4,$UNDERVOTE
175517,5,$UNDERVOTE
175517,6,$UNDERVOTE
763851,1,Kate I. Noble
763851,2,Alan Webber
763851,3,$UNDERVOTE
763851,4,$UNDERVOTE
763851,5,$UNDERVOTE
763851,6,$UNDERVOTE
44576,1,Alan Webber
44576,2,Kate I. Noble
44576,3,Peter N. Ives
44576,4,Joseph M. Maestas
44576,5,Ronald S. Trujillo
44576,6,$UNDERVOTE
687745,1,Joseph M. Maestas
687745,2,$UNDERVOTE
687745,3,$UNDERVOTE
687745,4,$UNDERVOTE
687745,5,$UNDERVOTE
687745,6,$UNDERVOTE
628376,1,Joseph M. Maestas
628376,2,Kate I. Noble
628376,3,Alan Webber
628376,4,$UNDERVOTE
628376,5,$UNDERVOTE
628376,6,$UNDERVOTE
303854,1,Alan Webber
303854,2,Kate I. Noble
303854,3,$UNDERVOTE
303854,4,$UNDERVOTE
303854,5,$UNDERVOTE
303854,6,$UNDERVOTE
101768,1,Alan Webber
101768,2,Peter N. Ives
101768,3,Kate I. Noble
101768,4,Joseph M. Maestas
101768,5,Ronald S. Trujillo
101768,6,$UNDERVOTE
206967,1,Alan Webber
206967,2,Joseph M. Maestas
206967,3,Kate I. Noble
206967,4,Peter N. Ives
206967,5,Ronald S. Trujillo
206967,6,$UNDERVOTE
915931,1,Joseph M. Maestas
915931,2,Kate I. Noble
915931,3,Alan Webber
915931,4,Peter N. Ives
915931,5,Ronald S. Trujillo
915931,6,$UNDERVOTE
242587,1,Peter N. Ives
242587,2,Joseph M. Maestas
242587,3,Alan Webber
242587,4,Kate I. Noble
242587,5,Ronald S. Trujillo
242587,6,$UNDERVOTE
907398,1,Alan Webber
907398,2,Kate I. Noble
907398,3,Joseph M. Maestas
907398,4,Peter N. Ives
907398,5,Ronald S. Trujillo
907398,6,$UNDERVOTE
327182,1,Kate I. Noble
327182,2,$UNDERVOTE
327182,3,$UNDERVOTE
327182,4,$UNDERVOTE
327182,5,$UNDERVOTE
327182,6,$UNDERVOTE
859116,1,Ronald S. Trujillo
859116,2,Peter N. Ives
859116,3,Joseph M. Maestas
859116,4,Kate I. Noble
859116,5,Alan Webber
859116,6,$UNDERVOTE
664928,1,Joseph M. Maestas
664928,2,Ronald S. Trujillo
664928,3,Alan Webber
664928,4,Peter N. Ives
664928,5,$UNDERVOTE
664928,6,$UNDERVOTE
945007,1,Alan Webber
945007,2,Kate I. Noble
945007,3,Joseph M. Maestas
945007,4,$UNDERVOTE
945007,5,$UNDERVOTE
945007,6,$UNDERVOTE
656716,1,Joseph M. Maestas
656716,2,Ronald S. Trujillo
656716,3,Kate I. Noble
656716,4,Peter N. Ives
656716,5,Alan Webber
656716,6,$UNDERVOTE
775970,1,Joseph M. Maestas
775970,2,Kate I. Noble
775970,3,Alan Webber
775970,4,Ronald S. Trujillo
775970,5,Peter N. Ives
775970,6,$UNDERVOTE
335300,1,Kate I. Noble
335300,2,Alan Webber
335300,3,Peter N. Ives
335300,4,Ronald S. Trujillo
335300,5,Joseph M. Maestas
335300,6,$UNDERVOTE
39642,1,Alan Webber
39642,2,Kate I. Noble
39642,3,Peter N. Ives
39642,4,Ronald S. Trujillo
39642,5,Joseph M. Maestas
39642,6,$UNDERVOTE
695326,1,Alan Webber
695326,2,Kate I. Noble
695326,3,Peter N. Ives
695326,4,Joseph M. Maestas
695326,5,Ronald S. Trujillo
695326,6,$UNDERVOTE
195141,1,Alan Webber
195141,2,Kate I. Noble
195141,3,Peter N. Ives
195141,4,Joseph M. Maestas
195141,5,Ronald S. Trujillo
195141,6,$UNDERVOTE
150293,1,Alan Webber
150293,2,Peter N. Ives
150293,3,$UNDERVOTE
150293,4,$UNDERVOTE
150293,5,$UNDERVOTE
150293,6,$UNDERVOTE
924594,1,Alan Webber
924594,2,Peter N. Ives
924594,3,Kate I. Noble
924594,4,Joseph M. Maestas
924594,5,Ronald S. Trujillo
924594,6,$UNDERVOTE
393425,1,Kate I. Noble
393425,2,Alan Webber
393425,3,Joseph M. Maestas
393425,4,Peter N. Ives
393425,5,Ronald S. Trujillo
393425,6,$UNDERVOTE
913795,1,Kate I. Noble
913795,2,Alan Webber
913795,3,Joseph M. Maestas
913795,4,Ronald S. Trujillo
913795,5,$UNDERVOTE
913795,6,$UNDERVOTE
759279,1,Alan Webber
759279,2,Peter N. Ives
759279,3,Kate I. Noble
759279,4,Ronald S. Trujillo
759279,5,Joseph M. Maestas
759279,6,$UNDERVOTE
16175,1,Alan Webber
16175,2,Peter N. Ives
16175,3,Kate I. Noble
16175,4,$UNDERVOTE
16175,5,$UNDERVOTE
16175,6,$UNDERVOTE
683982,1,Alan Webber
683982,2,Ronald S. Trujillo
683982,3,$UNDERVOTE
683982,4,$UNDERVOTE
683982,5,$UNDERVOTE
683982,6,$UNDERVOTE
979712,1,Alan Webber
979712,2,Peter N. Ives
979712,3,Kate I. Noble
979712,4,Joseph M. Maestas
979712,5,Ronald S. Trujillo
979712,6,$UNDERVOTE
871753,1,Alan Webber
871753,2,Kate I. Noble
871753,3,$UNDERVOTE
871753,4,$UNDERVOTE
871753,5,$UNDERVOTE
871753,6,$UNDERVOTE
786308,1,Kate I. Noble
786308,2,Joseph M. Maestas
786308,3,Alan Webber
786308,4,$UNDERVOTE
786308,5,$UNDERVOTE
786308,6,$UNDERVOTE
508698,1,Alan Webber
508698,2,$UNDERVOTE
508698,3,$UNDERVOTE
508698,4,$UNDERVOTE
508698,5,$UNDERVOTE
508698,6,$UNDERVOTE
978191,1,Kate I. Noble
978191,2,Joseph M. Maestas
978191,3,Ronald S. Trujillo
978191,4,Alan Webber
978191,5,Peter N. Ives
978191,6,$UNDERVOTE
987613,1,Kate I. Noble
987613,2,Alan Webber
987613,3,$UNDERVOTE
987613,4,$UNDERVOTE
987613,5,$UNDERVOTE
987613,6,$UNDERVOTE
494970,1,Alan Webber
494970,2,Kate I. Noble
494970,3,Joseph M. Maestas
494970,4,Peter N. Ives
494970,5,Ronald S. Trujillo
494970,6,$UNDERVOTE
73125,1,Ronald S. Trujillo
73125,2,Joseph M. Maestas
73125,3,Alan Webber
73125,4,Kate I. Noble
73125,5,Peter N. Ives
73125,6,$UNDERVOTE
368753,1,Ronald S. Trujillo
368753,2,$UNDERVOTE
368753,3,$UNDERVOTE
368753,4,$UNDERVOTE
368753,5,$UNDERVOTE
368753,6,$UNDERVOTE
63033,1,Joseph M. Maestas
63033,2,Alan Webber
63033,3,Kate I. Noble
63033,4,Ronald S. Trujillo
63033,5,Peter N. Ives
63033,6,$UNDERVOTE
308668,1,Alan Webber
308668,2,Kate I. Noble
308668,3,Joseph M. Maestas
308668,4,Peter N. Ives
308668,5,Ronald S. Trujillo
308668,6,$UNDERVOTE
778750,1,Alan Webber
778750,2,Ronald S. Trujillo
778750,3,Joseph M. Maestas
778750,4,Peter N. Ives
778750,5,Kate I. Noble
778750,6,$UNDERVOTE
693319,1,Kate I. Noble
693319,2,Peter N. Ives
693319,3,Joseph M. Maestas
693319,4,Ronald S. Trujillo
693319,5,Alan Webber
693319,6,$UNDERVOTE
548679,1,Kate I. Noble
548679,2,Joseph M. Maestas
548679,3,Ronald S. Trujillo
548679,4,Peter N. Ives
548679,5,Alan Webber
548679,6,$UNDERVOTE
340157,1,Kate I. Noble
340157,2,Joseph M. Maestas
340157,3,Alan Webber
340157,4,$UNDERVOTE
340157,5,$UNDERVOTE
340157,6,$UNDERVOTE
546196,1,Alan Webber
546196,2,Joseph M. Maestas
546196,3,Peter N. Ives
546196,4,Kate I. Noble
546196,5,$UNDERVOTE
546196,6,$UNDERVOTE
338494,1,Alan Webber
338494,2,Kate I. Noble
338494,3,Peter N. Ives
338494,4,$UNDERVOTE
338494,5,$UNDERVOTE
338494,6,$UNDERVOTE
469462,1,Alan Webber
469462,2,Joseph M. Maestas
469462,3,Peter N. Ives
469462,4,Ronald S. Trujillo
469462,5,Kate I. Noble
469462,6,$UNDERVOTE
721073,1,Alan Webber
721073,2,$UNDERVOTE
721073,3,$UNDERVOTE
721073,4,$UNDERVOTE
721073,5,$UNDERVOTE
721073,6,$UNDERVOTE
9606,1,Peter N. Ives
9606,2,$UNDERVOTE
9606,3,$UNDERVOTE
9606,4,$UNDERVOTE
9606,5,$UNDERVOTE
9606,6,$UNDERVOTE
467080,1,Kate I. Noble
467080,2,Joseph M. Maestas
467080,3,Alan Webber
467080,4,Ronald S. Trujillo
467080,5,Peter N. Ives
467080,6,$UNDERVOTE
166427,1,Ronald S. Trujillo
166427,2,Peter N. Ives
166427,3,$UNDERVOTE
166427,4,$UNDERVOTE
166427,5,$UNDERVOTE
166427,6,$UNDERVOTE
322331,1,Alan Webber
322331,2,Peter N. Ives
322331,3,Kate I. Noble
322331,4,$UNDERVOTE
322331,5,$UNDERVOTE
322331,6,$UNDERVOTE
843975,1,Joseph M. Maestas
843975,2,Ronald S. Trujillo
843975,3,$UNDERVOTE
843975,4,$UNDERVOTE
843975,5,$UNDERVOTE
843975,6,$UNDERVOTE
785105,1,Kate I. Noble
785105,2,Joseph M. Maestas
785105,3,Alan Webber
785105,4,$UNDERVOTE
785105,5,$UNDERVOTE
785105,6,$UNDERVOTE
148544,1,Alan Webber
148544,2,Peter N. Ives
148544,3,Kate I. Noble
148544,4,Joseph M. Maestas
148544,5,Ronald S. Trujillo
148544,6,$UNDERVOTE
866925,1,Peter N. Ives
866925,2,Kate I. Noble
866925,3,Alan Webber
866925,4,Ronald S. Trujillo
866925,5,Joseph M. Maestas
866925,6,$UNDERVOTE
446924,1,Alan Webber
446924,2,Ronald S. Trujillo
446924,3,Joseph M. Maestas
446924,4,Kate I. Noble
446924,5,Peter N. Ives
446924,6,$UNDERVOTE
677756,1,Ronald S. Trujillo
677756,2,Joseph M. Maestas
