round1winnervotes,round2winnervotes,round3winnervotes,round4winnervotes,round5winnervotes,round6winnervotes,round7winnervotes,total_votes_allrounds,num_candidates,noise,spoiled
15745,22020,0,0,0,0.0,0.0,37765,3.0,0.0233333333333333,0
869,1096,0,0,0,0.0,0.0,1965,3.0,0.02,1
8050,0,0,0,0,0.0,0.0,8050,3.0,0.0366666666666666,1
10899,14825,0,0,0,0.0,0.0,25724,3.0,0.0433333333333333,1
1446,1936,3112,0,0,0.0,0.0,6494,4.0,0.015,1
9131,11432,14233,21639,0,0.0,0.0,56435,5.0,0.016,1
6040,0,0,0,0,0.0,0.0,6040,3.0,0.0433333333333333,1
765,1221,1674,0,0,0.0,0.0,3660,4.0,0.0275,1
8604,10819,13812,20256,0,0.0,0.0,53491,5.0,0.01,1
1723,2075,2577,3469,5197,0.0,0.0,15041,6.0,0.0116666666666666,0
3344,3918,4654,5866,7792,11681.0,0.0,37255,7.0,0.0028571428571428,0
10683,11348,0,0,0,0.0,0.0,22031,3.0,0.0166666666666666,1
7051,8479,0,0,0,0.0,0.0,15530,3.0,0.02,1
2191,2811,3986,0,0,0.0,0.0,8988,4.0,0.0075,1
3938,5373,8260,0,0,0.0,0.0,17571,4.0,0.0125,0
1356,1803,2588,0,0,0.0,0.0,5747,4.0,0.0275,1
6309,8248,12700,0,0,0.0,0.0,27257,4.0,0.02,0
6894,8413,10651,15472,0,0.0,0.0,41430,5.0,0.01,1
3671,4554,6208,9167,0,0.0,0.0,23600,5.0,0.026,1
15527,28664,0,0,0,0.0,0.0,44191,3.0,0.0266666666666666,0
6460,7333,11277,0,0,0.0,0.0,25070,4.0,0.005,1
6774,7975,12407,0,0,0.0,0.0,27156,4.0,0.0075,1
8167,10677,17852,0,0,0.0,0.0,36696,4.0,0.0175,0
9428,11782,16164,24743,0,0.0,0.0,62117,5.0,0.014,0
20126,25791,0,0,0,0.0,0.0,45917,3.0,0.03,1
3048,3493,4938,0,0,0.0,0.0,11479,4.0,0.025,1
15986,27491,0,0,0,0.0,0.0,43477,3.0,0.0133333333333333,0
14652,23271,0,0,0,0.0,0.0,37923,3.0,0.0233333333333333,1
14670,16227,24879,0,0,0.0,0.0,55776,4.0,0.0275,1
9912,14819,0,0,0,0.0,0.0,24731,3.0,0.0166666666666666,1
10113,17287,0,0,0,0.0,0.0,27400,3.0,0.01,1
8010,13393,0,0,0,0.0,0.0,21403,3.0,0.0233333333333333,1
15150,18211,0,0,0,0.0,0.0,33361,3.0,0.0333333333333333,1
14955,21304,0,0,0,0.0,0.0,36259,3.0,0.0366666666666666,1
14889,24755,0,0,0,0.0,0.0,39644,3.0,0.0,1
13236,20510,0,0,0,0.0,0.0,33746,3.0,0.0266666666666666,1
3243,0,0,0,0,0.0,0.0,3243,3.0,0.02,1
11896,12914,18492,0,0,0.0,0.0,43302,4.0,0.005,0
4857,6290,8826,0,0,0.0,0.0,19973,4.0,0.0125,1
10318,12093,17523,0,0,0.0,0.0,39934,4.0,0.0175,1
13606,17423,26020,0,0,0.0,0.0,57049,4.0,0.035,1
11415,13147,0,0,0,0.0,0.0,24562,3.0,0.0133333333333333,1
1044,1269,0,0,0,0.0,0.0,2313,3.0,0.0466666666666666,1
13985,18129,0,0,0,0.0,0.0,32114,3.0,0.0,1
12333,18245,25003,0,0,0.0,0.0,55581,4.0,0.0025,1
7157,8719,11653,0,0,0.0,0.0,27529,4.0,0.005,1
2651,0,0,0,0,0.0,0.0,2651,3.0,0.0033333333333333,1
3880,6371,0,0,0,0.0,0.0,10251,3.0,0.0066666666666666,1
4011,4398,0,0,0,0.0,0.0,8409,3.0,0.01,1
13646,16797,0,0,0,0.0,0.0,30443,3.0,0.0366666666666666,1
19677,0,0,0,0,0.0,0.0,19677,3.0,0.0433333333333333,1
982,1037,1473,0,0,0.0,0.0,3492,4.0,0.005,1
3057,3880,4899,0,0,0.0,0.0,11836,4.0,0.0225,1
600,706,962,1414,0,0.0,0.0,3682,5.0,0.004,1
9616,13956,0,0,0,0.0,0.0,23572,3.0,0.0266666666666666,1
1404,2022,0,0,0,0.0,0.0,3426,3.0,0.0366666666666666,1
1003,1578,0,0,0,0.0,0.0,2581,3.0,0.03,1
10194,12230,0,0,0,0.0,0.0,22424,3.0,0.0466666666666666,1
188,216,262,334,423,608.0,0.0,2031,7.0,0.0028571428571428,0
8059,9398,11830,16920,0,0.0,0.0,46207,5.0,0.014,1
66,74,90,109,152,224.0,0.0,715,7.0,0.01,1
7818,10575,14526,0,0,0.0,0.0,32919,4.0,0.01,1
5265,7083,0,0,0,0.0,0.0,12348,3.0,0.0033333333333333,1
2398,3275,0,0,0,0.0,0.0,5673,3.0,0.0066666666666666,1
24232,0,0,0,0,0.0,0.0,24232,3.0,0.0233333333333333,1
2763,3669,0,0,0,0.0,0.0,6432,3.0,0.0333333333333333,1
6026,7934,11853,0,0,0.0,0.0,25813,4.0,0.0025,1
10998,12951,20708,0,0,0.0,0.0,44657,4.0,0.0175,1
10082,12010,14191,0,0,0.0,0.0,36283,4.0,0.0,1
13974,22074,0,0,0,0.0,0.0,36048,3.0,0.0133333333333333,1
23087,23943,0,0,0,0.0,0.0,47030,3.0,0.0,1
6189,7261,8679,10894,14479,21633.0,0.0,69135,7.0,0.0028571428571428,0
17369,26712,0,0,0,0.0,0.0,44081,3.0,0.0233333333333333,1
6219,7847,11467,0,0,0.0,0.0,25533,4.0,0.035,1
2677,3308,4130,5905,0,0.0,0.0,16020,5.0,0.014,1
8823,9740,12871,19555,0,0.0,0.0,50989,5.0,0.01,1
12808,0,0,0,0,0.0,0.0,12808,3.0,0.0366666666666666,1
12937,18029,22635,0,0,0.0,0.0,53601,4.0,0.02,1
2968,3474,4118,5148,6865,10312.0,0.0,32885,7.0,0.0128571428571428,1
26234,0,0,0,0,0.0,0.0,26234,3.0,0.0166666666666666,1
9082,10768,15121,21796,0,0.0,0.0,56767,5.0,0.028,1
13031,18885,0,0,0,0.0,0.0,31916,3.0,0.0333333333333333,1
15969,19198,0,0,0,0.0,0.0,35167,3.0,0.03,0
20107,25197,0,0,0,0.0,0.0,45304,3.0,0.0433333333333333,1
19399,26196,0,0,0,0.0,0.0,45595,3.0,0.04,1
6636,7570,9409,13610,0,0.0,0.0,37225,5.0,0.026,1
11487,16108,0,0,0,0.0,0.0,27595,3.0,0.01,0
10617,14482,0,0,0,0.0,0.0,25099,3.0,0.0266666666666666,1
12518,17981,0,0,0,0.0,0.0,30499,3.0,0.03,1
8580,13081,0,0,0,0.0,0.0,21661,3.0,0.0433333333333333,1
8423,11491,0,0,0,0.0,0.0,19914,3.0,0.0466666666666666,1
379,443,616,0,0,0.0,0.0,1438,4.0,0.025,1
9563,11785,15292,22889,0,0.0,0.0,59529,5.0,0.026,1
2151,3901,0,0,0,0.0,0.0,6052,3.0,0.0133333333333333,1
12560,21026,0,0,0,0.0,0.0,33586,3.0,0.02,1
24797,0,0,0,0,0.0,0.0,24797,3.0,0.0366666666666666,1
9300,12042,20524,0,0,0.0,0.0,41866,4.0,0.0025,0
3008,4594,0,0,0,0.0,0.0,7602,3.0,0.0266666666666666,0
13613,0,0,0,0,0.0,0.0,13613,3.0,0.02,1
5379,7928,0,0,0,0.0,0.0,13307,3.0,0.0333333333333333,0
10944,13717,21304,0,0,0.0,0.0,45965,4.0,0.0025,1
10672,13373,17552,0,0,0.0,0.0,41597,4.0,0.015,1
9035,11926,17401,0,0,0.0,0.0,38362,4.0,0.035,0
1062,1372,0,0,0,0.0,0.0,2434,3.0,0.01,1
1445,2307,0,0,0,0.0,0.0,3752,3.0,0.0233333333333333,1
16627,26502,0,0,0,0.0,0.0,43129,3.0,0.0433333333333333,0
1341,1998,0,0,0,0.0,0.0,3339,3.0,0.0466666666666666,1
8500,11104,16173,23165,0,0.0,0.0,58942,5.0,0.012,1
1319,1648,2139,3203,0,0.0,0.0,8309,5.0,0.016,1
863,1026,1209,1490,1995,2971.0,0.0,9554,7.0,0.0128571428571428,1
8363,13467,0,0,0,0.0,0.0,21830,3.0,0.03,1
1707,2015,2419,3013,4019,6042.0,0.0,19215,7.0,0.0114285714285714,0
18101,23195,0,0,0,0.0,0.0,41296,3.0,0.01,1
9865,14204,0,0,0,0.0,0.0,24069,3.0,0.0333333333333333,1
2866,3755,0,0,0,0.0,0.0,6621,3.0,0.03,1
9722,11056,0,0,0,0.0,0.0,20778,3.0,0.04,1
7833,10264,12678,0,0,0.0,0.0,30775,4.0,0.0025,1
5206,7271,9847,0,0,0.0,0.0,22324,4.0,0.035,1
9780,15417,0,0,0,0.0,0.0,25197,3.0,0.0166666666666666,1
14378,21078,0,0,0,0.0,0.0,35456,3.0,0.0433333333333333,1
5609,8981,0,0,0,0.0,0.0,14590,3.0,0.04,1
4881,5887,8274,0,0,0.0,0.0,19042,4.0,0.005,1
9294,12025,16184,0,0,0.0,0.0,37503,4.0,0.0175,1
10571,14123,20005,0,0,0.0,0.0,44699,4.0,0.035,1
13583,16447,0,0,0,0.0,0.0,30030,3.0,0.0466666666666666,1
23139,30699,0,0,0,0.0,0.0,53838,3.0,0.04,1
6493,10513,0,0,0,0.0,0.0,17006,3.0,0.0,1
11561,15021,19203,0,0,0.0,0.0,45785,4.0,0.02,1
7370,9076,12392,17062,0,0.0,0.0,45900,5.0,0.002,1
10050,11348,0,0,0,0.0,0.0,21398,3.0,0.0266666666666666,1
10175,16497,0,0,0,0.0,0.0,26672,3.0,0.0433333333333333,1
5535,8914,0,0,0,0.0,0.0,14449,3.0,0.0,0
8084,9469,11845,17564,0,0.0,0.0,46962,5.0,0.018,1
6847,8249,10840,16608,0,0.0,0.0,42544,5.0,0.01,1
10263,11993,17748,0,0,0.0,0.0,40004,4.0,0.035,1
3128,3633,4319,5422,7281,10946.0,0.0,34729,7.0,0.0071428571428571,0
17676,29517,0,0,0,0.0,0.0,47193,3.0,0.0066666666666666,1
13953,0,0,0,0,0.0,0.0,13953,3.0,0.0266666666666666,1
4007,5371,8612,0,0,0.0,0.0,17990,4.0,0.0225,1
6074,9978,0,0,0,0.0,0.0,16052,3.0,0.0166666666666666,1
1389,1462,0,0,0,0.0,0.0,2851,3.0,0.02,1
1395,1770,2260,3627,0,0.0,0.0,9052,5.0,0.018,0
8072,9678,12049,15762,23749,0.0,0.0,69310,6.0,0.0083333333333333,0
15190,0,0,0,0,0.0,0.0,15190,3.0,0.0066666666666666,1
9344,0,0,0,0,0.0,0.0,9344,3.0,0.02,1
7800,9421,12206,17744,0,0.0,0.0,47171,5.0,0.024,1
574,0,0,0,0,0.0,0.0,574,3.0,0.0066666666666666,1
25509,0,0,0,0,0.0,0.0,25509,3.0,0.0133333333333333,1
2089,3519,0,0,0,0.0,0.0,5608,3.0,0.01,1
15450,21699,0,0,0,0.0,0.0,37149,3.0,0.0333333333333333,1
14052,19369,26900,0,0,0.0,0.0,60321,4.0,0.0325,1
7887,9875,0,0,0,0.0,0.0,17762,3.0,0.0066666666666666,1
11110,18390,0,0,0,0.0,0.0,29500,3.0,0.0233333333333333,1
17498,19889,0,0,0,0.0,0.0,37387,3.0,0.02,1
9565,0,0,0,0,0.0,0.0,9565,3.0,0.0333333333333333,1
4244,5851,0,0,0,0.0,0.0,10095,3.0,0.0466666666666666,1
8973,11396,16136,24124,0,0.0,0.0,60629,5.0,0.002,1
8652,12844,0,0,0,0.0,0.0,21496,3.0,0.01,1
11352,20048,0,0,0,0.0,0.0,31400,3.0,0.02,1
18989,22519,0,0,0,0.0,0.0,41508,3.0,0.0333333333333333,1
11381,19485,0,0,0,0.0,0.0,30866,3.0,0.0,1
11323,13794,18776,0,0,0.0,0.0,43893,4.0,0.02,0
2915,3215,4673,0,0,0.0,0.0,10803,4.0,0.0325,1
3032,3337,4687,7019,0,0.0,0.0,18075,5.0,0.02,1
5156,7839,0,0,0,0.0,0.0,12995,3.0,0.0133333333333333,1
944,1151,0,0,0,0.0,0.0,2095,3.0,0.01,1
12757,13528,0,0,0,0.0,0.0,26285,3.0,0.0333333333333333,1
1187,2148,0,0,0,0.0,0.0,3335,3.0,0.0433333333333333,1
3034,3687,4774,0,0,0.0,0.0,11495,4.0,0.0025,1
7787,9265,13383,0,0,0.0,0.0,30435,4.0,0.0075,1
14248,17875,24907,0,0,0.0,0.0,57030,4.0,0.0125,1
4993,6851,9920,0,0,0.0,0.0,21764,4.0,0.0225,1
3008,4444,0,0,0,0.0,0.0,7452,3.0,0.0033333333333333,1
24066,0,0,0,0,0.0,0.0,24066,3.0,0.01,1
4017,4996,0,0,0,0.0,0.0,9013,3.0,0.03,1
9107,11911,16465,0,0,0.0,0.0,37483,4.0,0.02,1
11637,13351,17384,0,0,0.0,0.0,42372,4.0,0.035,1
847,1016,1331,2056,0,0.0,0.0,5250,5.0,0.022,1
15667,22120,0,0,0,0.0,0.0,37787,3.0,0.0033333333333333,1
17557,21754,0,0,0,0.0,0.0,39311,3.0,0.02,1
12639,16667,0,0,0,0.0,0.0,29306,3.0,0.0366666666666666,1
8174,0,0,0,0,0.0,0.0,8174,3.0,0.0433333333333333,1
8409,9862,0,0,0,0.0,0.0,18271,3.0,0.0466666666666666,1
7345,8282,12725,0,0,0.0,0.0,28352,4.0,0.0,1
11377,15812,0,0,0,0.0,0.0,27189,3.0,0.0033333333333333,1
23865,0,0,0,0,0.0,0.0,23865,3.0,0.01,1
15364,23493,0,0,0,0.0,0.0,38857,3.0,0.0333333333333333,0
10021,15947,0,0,0,0.0,0.0,25968,3.0,0.04,1
9347,14345,0,0,0,0.0,0.0,23692,3.0,0.0,0
12059,15133,20069,0,0,0.0,0.0,47261,4.0,0.005,1
17045,24860,0,0,0,0.0,0.0,41905,3.0,0.0166666666666666,0
27740,0,0,0,0,0.0,0.0,27740,3.0,0.0333333333333333,1
20311,26262,0,0,0,0.0,0.0,46573,3.0,0.0366666666666666,1
6362,7048,0,0,0,0.0,0.0,13410,3.0,0.0466666666666666,1
12522,16272,22056,0,0,0.0,0.0,50850,4.0,0.025,1
15577,17891,0,0,0,0.0,0.0,33468,3.0,0.0133333333333333,1
1360,2064,0,0,0,0.0,0.0,3424,3.0,0.02,1
18772,26306,0,0,0,0.0,0.0,45078,3.0,0.0366666666666666,0
5196,6910,0,0,0,0.0,0.0,12106,3.0,0.0466666666666666,0
2216,0,0,0,0,0.0,0.0,2216,3.0,0.0066666666666666,1
18735,0,0,0,0,0.0,0.0,18735,3.0,0.0233333333333333,1
17742,23751,0,0,0,0.0,0.0,41493,3.0,0.0366666666666666,0
18402,0,0,0,0,0.0,0.0,18402,3.0,0.0433333333333333,1
367,486,738,0,0,0.0,0.0,1591,4.0,0.005,1
9430,11844,19371,0,0,0.0,0.0,40645,4.0,0.0075,1
7614,12180,0,0,0,0.0,0.0,19794,3.0,0.0166666666666666,1
8992,0,0,0,0,0.0,0.0,8992,3.0,0.0233333333333333,1
10893,13741,19468,0,0,0.0,0.0,44102,4.0,0.0325,1
4572,7113,0,0,0,0.0,0.0,11685,3.0,0.0166666666666666,1
13340,19243,0,0,0,0.0,0.0,32583,3.0,0.01,1
12993,18663,0,0,0,0.0,0.0,31656,3.0,0.0366666666666666,1
6488,10353,0,0,0,0.0,0.0,16841,3.0,0.0433333333333333,1
22688,0,0,0,0,0.0,0.0,22688,3.0,0.0,1
1703,2406,3578,0,0,0.0,0.0,7687,4.0,0.005,1
1350,1606,2086,2823,0,0.0,0.0,7865,5.0,0.018,1
8742,13759,0,0,0,0.0,0.0,22501,3.0,0.0066666666666666,1
1453,0,0,0,0,0.0,0.0,1453,3.0,0.01,1
2772,3943,0,0,0,0.0,0.0,6715,3.0,0.0266666666666666,1
8197,0,0,0,0,0.0,0.0,8197,3.0,0.0433333333333333,1
5500,5888,9318,0,0,0.0,0.0,20706,4.0,0.01,1
6430,7341,10855,0,0,0.0,0.0,24626,4.0,0.0225,1
2536,2945,3498,4385,5740,8600.0,0.0,27704,7.0,0.02,1
8336,8714,0,0,0,0.0,0.0,17050,3.0,0.0166666666666666,1
1485,0,0,0,0,0.0,0.0,1485,3.0,0.0433333333333333,1
13641,14534,18642,0,0,0.0,0.0,46817,4.0,0.0075,1
19044,20131,0,0,0,0.0,0.0,39175,3.0,0.01,0
20170,24767,0,0,0,0.0,0.0,44937,3.0,0.0466666666666666,1
1240,1701,2717,0,0,0.0,0.0,5658,4.0,0.0325,1
10275,11281,0,0,0,0.0,0.0,21556,3.0,0.0133333333333333,1
1463,2413,0,0,0,0.0,0.0,3876,3.0,0.0333333333333333,1
3471,5450,0,0,0,0.0,0.0,8921,3.0,0.0466666666666666,1
11212,12786,20009,0,0,0.0,0.0,44007,4.0,0.015,0
11182,12840,17176,25134,0,0.0,0.0,66332,5.0,0.024,1
7329,0,0,0,0,0.0,0.0,7329,3.0,0.0166666666666666,1
9192,11734,17038,0,0,0.0,0.0,37964,4.0,0.0075,1
1899,2153,3348,0,0,0.0,0.0,7400,4.0,0.015,1
17065,20289,25691,0,0,0.0,0.0,63045,4.0,0.01,1
13364,17084,25103,0,0,0.0,0.0,55551,4.0,0.03,1
4554,5543,7440,10843,0,0.0,0.0,28380,5.0,0.016,0
315,385,469,614,922,0.0,0.0,2705,6.0,0.0033333333333333,1
2318,3551,0,0,0,0.0,0.0,5869,3.0,0.0233333333333333,1
21358,23278,0,0,0,0.0,0.0,44636,3.0,0.0266666666666666,1
4287,5356,0,0,0,0.0,0.0,9643,3.0,0.02,1
2693,2972,4302,0,0,0.0,0.0,9967,4.0,0.01,0
9584,12120,16140,0,0,0.0,0.0,37844,4.0,0.03,1
9980,11980,16007,23094,0,0.0,0.0,61061,5.0,0.004,1
6720,9031,0,0,0,0.0,0.0,15751,3.0,0.0166666666666666,1
11260,17263,0,0,0,0.0,0.0,28523,3.0,0.0233333333333333,1
11828,15534,20887,0,0,0.0,0.0,48249,4.0,0.005,1
2891,3503,5211,0,0,0.0,0.0,11605,4.0,0.025,0
458,559,741,1109,0,0.0,0.0,2867,5.0,0.006,1
851,1059,1386,2029,0,0.0,0.0,5325,5.0,0.024,0
2106,2637,0,0,0,0.0,0.0,4743,3.0,0.0033333333333333,1
6696,8975,0,0,0,0.0,0.0,15671,3.0,0.0066666666666666,1
10613,15887,0,0,0,0.0,0.0,26500,3.0,0.0233333333333333,1
6124,8186,0,0,0,0.0,0.0,14310,3.0,0.03,1
9613,12544,0,0,0,0.0,0.0,22157,3.0,0.0433333333333333,1
236,289,394,587,0,0.0,0.0,1506,5.0,0.008,1
6805,7758,10507,16373,0,0.0,0.0,41443,5.0,0.018,1
18168,23151,0,0,0,0.0,0.0,41319,3.0,0.0133333333333333,1
9081,13099,18386,0,0,0.0,0.0,40566,4.0,0.0025,1
1266,1471,1774,2214,2928,4349.0,0.0,14002,7.0,0.0114285714285714,1
805,1206,0,0,0,0.0,0.0,2011,3.0,0.0166666666666666,1
876,1154,0,0,0,0.0,0.0,2030,3.0,0.0233333333333333,1
16426,0,0,0,0,0.0,0.0,16426,3.0,0.0266666666666666,1
14673,17882,24697,0,0,0.0,0.0,57252,4.0,0.01,1
7831,10382,15610,0,0,0.0,0.0,33823,4.0,0.025,1
3608,5111,6801,0,0,0.0,0.0,15520,4.0,0.02,1
13258,21544,0,0,0,0.0,0.0,34802,3.0,0.0066666666666666,1
3666,5154,0,0,0,0.0,0.0,8820,3.0,0.01,1
27583,0,0,0,0,0.0,0.0,27583,3.0,0.0233333333333333,1
6558,10710,0,0,0,0.0,0.0,17268,3.0,0.0433333333333333,1
1518,0,0,0,0,0.0,0.0,1518,3.0,0.04,1
7203,8994,13067,0,0,0.0,0.0,29264,4.0,0.005,1
8469,15516,0,0,0,0.0,0.0,23985,3.0,0.0166666666666666,0
794,973,1314,0,0,0.0,0.0,3081,4.0,0.025,1
490,561,708,947,1379,0.0,0.0,4085,6.0,0.0166666666666666,1
8030,11044,0,0,0,0.0,0.0,19074,3.0,0.0233333333333333,1
17060,0,0,0,0,0.0,0.0,17060,3.0,0.0333333333333333,1
12718,17036,0,0,0,0.0,0.0,29754,3.0,0.04,1
3851,4612,6292,0,0,0.0,0.0,14755,4.0,0.0025,1
15207,0,0,0,0,0.0,0.0,15207,3.0,0.0166666666666666,1
12039,15308,0,0,0,0.0,0.0,27347,3.0,0.03,1
1432,1682,2301,3311,0,0.0,0.0,8726,5.0,0.022,1
10857,13772,17688,24935,0,0.0,0.0,67252,5.0,0.024,1
4394,5156,6554,8619,13158,0.0,0.0,37881,6.0,0.0033333333333333,0
4228,5137,0,0,0,0.0,0.0,9365,3.0,0.0366666666666666,1
15287,0,0,0,0,0.0,0.0,15287,3.0,0.0433333333333333,1
2632,4376,0,0,0,0.0,0.0,7008,3.0,0.0033333333333333,1
5775,0,0,0,0,0.0,0.0,5775,3.0,0.02,1
5271,6185,0,0,0,0.0,0.0,11456,3.0,0.03,0
10795,13383,0,0,0,0.0,0.0,24178,3.0,0.04,1
10057,12663,19646,0,0,0.0,0.0,42366,4.0,0.0,0
3469,4016,5366,7755,0,0.0,0.0,20606,5.0,0.022,1
19818,24024,0,0,0,0.0,0.0,43842,3.0,0.0033333333333333,1
8968,11160,17096,0,0,0.0,0.0,37224,4.0,0.015,1
11043,13980,21930,0,0,0.0,0.0,46953,4.0,0.0225,0
2626,3382,4763,0,0,0.0,0.0,10771,4.0,0.025,0
2299,3082,3820,0,0,0.0,0.0,9201,4.0,0.02,1
5557,8370,0,0,0,0.0,0.0,13927,3.0,0.0066666666666666,1
9937,12162,0,0,0,0.0,0.0,22099,3.0,0.0266666666666666,1
19044,25021,0,0,0,0.0,0.0,44065,3.0,0.0,1
4841,5702,7394,0,0,0.0,0.0,17937,4.0,0.015,1
17429,21414,0,0,0,0.0,0.0,38843,3.0,0.0033333333333333,1
20039,25301,0,0,0,0.0,0.0,45340,3.0,0.0066666666666666,1
11776,20224,0,0,0,0.0,0.0,32000,3.0,0.0233333333333333,1
3618,4644,6684,0,0,0.0,0.0,14946,4.0,0.005,1
14039,15194,20763,0,0,0.0,0.0,49996,4.0,0.0175,1
11620,12829,16316,0,0,0.0,0.0,40765,4.0,0.03,1
4881,5569,6450,7702,9618,12828.0,19219.0,66267,8.0,0.0025,1
4440,6003,8772,0,0,0.0,0.0,19215,4.0,0.0025,1
14616,15982,0,0,0,0.0,0.0,30598,3.0,0.0233333333333333,1
21574,26532,0,0,0,0.0,0.0,48106,3.0,0.02,1
8217,10167,0,0,0,0.0,0.0,18384,3.0,0.0,1
6287,7126,12208,0,0,0.0,0.0,25621,4.0,0.0075,1
17897,20971,26541,0,0,0.0,0.0,65409,4.0,0.0275,1
7790,9846,14646,0,0,0.0,0.0,32282,4.0,0.02,0
12188,18832,0,0,0,0.0,0.0,31020,3.0,0.0366666666666666,1
24392,0,0,0,0,0.0,0.0,24392,3.0,0.0,1
2054,2380,2831,3508,4607,6926.0,0.0,22306,7.0,0.0057142857142857,1
28984,0,0,0,0,0.0,0.0,28984,3.0,0.0333333333333333,1
7190,8226,10741,15557,0,0.0,0.0,41714,5.0,0.028,1
10540,14303,0,0,0,0.0,0.0,24843,3.0,0.0166666666666666,1
17731,24876,0,0,0,0.0,0.0,42607,3.0,0.02,1
2208,3226,0,0,0,0.0,0.0,5434,3.0,0.0333333333333333,1
3546,4322,6404,0,0,0.0,0.0,14272,4.0,0.005,1
12513,16625,20879,0,0,0.0,0.0,50017,4.0,0.02,1
10231,14099,0,0,0,0.0,0.0,24330,3.0,0.0166666666666666,1
2309,4063,0,0,0,0.0,0.0,6372,3.0,0.0333333333333333,1
3306,4778,0,0,0,0.0,0.0,8084,3.0,0.0366666666666666,1
13173,16459,22506,0,0,0.0,0.0,52138,4.0,0.03,1
3250,3771,4501,5638,7487,11191.0,0.0,35838,7.0,0.0157142857142857,1
8188,0,0,0,0,0.0,0.0,8188,3.0,0.0133333333333333,1
13075,20346,0,0,0,0.0,0.0,33421,3.0,0.04,1
11412,14369,20263,0,0,0.0,0.0,46044,4.0,0.03,1
682,793,954,1190,1589,2391.0,0.0,7599,7.0,0.0057142857142857,0
15478,21906,0,0,0,0.0,0.0,37384,3.0,0.0233333333333333,0
518,635,837,1212,0,0.0,0.0,3202,5.0,0.006,1
12160,20902,0,0,0,0.0,0.0,33062,3.0,0.0033333333333333,1
3506,0,0,0,0,0.0,0.0,3506,3.0,0.0133333333333333,1
12077,17163,0,0,0,0.0,0.0,29240,3.0,0.04,0
18343,24687,0,0,0,0.0,0.0,43030,3.0,0.0,1
10934,12637,18776,0,0,0.0,0.0,42347,4.0,0.005,1
8756,12283,18731,0,0,0.0,0.0,39770,4.0,0.0225,1
15316,0,0,0,0,0.0,0.0,15316,3.0,0.01,1
3200,4786,0,0,0,0.0,0.0,7986,3.0,0.0233333333333333,1
1247,1787,0,0,0,0.0,0.0,3034,3.0,0.0266666666666666,0
6976,0,0,0,0,0.0,0.0,6976,3.0,0.0333333333333333,1
10812,16939,0,0,0,0.0,0.0,27751,3.0,0.0366666666666666,1
7769,10176,0,0,0,0.0,0.0,17945,3.0,0.03,0
21033,0,0,0,0,0.0,0.0,21033,3.0,0.0466666666666666,1
10633,14277,20501,0,0,0.0,0.0,45411,4.0,0.02,1
13443,20177,0,0,0,0.0,0.0,33620,3.0,0.02,1
3978,0,0,0,0,0.0,0.0,3978,3.0,0.0466666666666666,1
2243,2671,0,0,0,0.0,0.0,4914,3.0,0.0,1
7978,9522,13171,0,0,0.0,0.0,30671,4.0,0.035,1
7914,9863,13086,19449,0,0.0,0.0,50312,5.0,0.016,1
18674,26005,0,0,0,0.0,0.0,44679,3.0,0.0266666666666666,1
6013,6866,0,0,0,0.0,0.0,12879,3.0,0.0,1
8978,12108,18112,0,0,0.0,0.0,39198,4.0,0.03,1
17239,19855,24938,0,0,0.0,0.0,62032,4.0,0.0,1
8074,9830,12870,18774,0,0.0,0.0,49548,5.0,0.002,1
12025,18065,0,0,0,0.0,0.0,30090,3.0,0.04,1
14072,16344,21941,0,0,0.0,0.0,52357,4.0,0.005,1
11220,13713,16933,0,0,0.0,0.0,41866,4.0,0.015,1
222,249,365,0,0,0.0,0.0,836,4.0,0.025,1
8082,9230,13144,20000,0,0.0,0.0,50456,5.0,0.004,1
2878,5128,0,0,0,0.0,0.0,8006,3.0,0.0133333333333333,0
13816,19118,0,0,0,0.0,0.0,32934,3.0,0.0166666666666666,1
19724,0,0,0,0,0.0,0.0,19724,3.0,0.02,1
8807,12302,0,0,0,0.0,0.0,21109,3.0,0.04,1
544,667,0,0,0,0.0,0.0,1211,3.0,0.0,1
8030,9890,12907,17648,0,0.0,0.0,48475,5.0,0.002,1
9169,12286,0,0,0,0.0,0.0,21455,3.0,0.02,1
18977,0,0,0,0,0.0,0.0,18977,3.0,0.03,1
11364,15729,0,0,0,0.0,0.0,27093,3.0,0.04,1
13294,16099,22868,0,0,0.0,0.0,52261,4.0,0.0175,1
5782,6911,10663,0,0,0.0,0.0,23356,4.0,0.0275,1
4861,6488,8374,0,0,0.0,0.0,19723,4.0,0.03,1
13788,26396,0,0,0,0.0,0.0,40184,3.0,0.0166666666666666,0
2445,2930,3638,4797,7146,0.0,0.0,20956,6.0,0.01,1
25984,0,0,0,0,0.0,0.0,25984,3.0,0.0066666666666666,1
9802,11849,13659,20125,0,0.0,0.0,55435,5.0,0.018,1
6013,7473,10230,14857,0,0.0,0.0,38573,5.0,0.0,1
9109,13312,0,0,0,0.0,0.0,22421,3.0,0.03,1
18152,0,0,0,0,0.0,0.0,18152,3.0,0.0433333333333333,1
11003,12574,20174,0,0,0.0,0.0,43751,4.0,0.0275,1
10895,14973,0,0,0,0.0,0.0,25868,3.0,0.0066666666666666,1
5379,6324,0,0,0,0.0,0.0,11703,3.0,0.0166666666666666,1
14692,19909,0,0,0,0.0,0.0,34601,3.0,0.0366666666666666,1
